Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-10 00:00:00-04:00,1.600000023841858,1.649999976158142,1.559999942779541,1.6200000047683716,179800,0.0,0.0
2024-10-11 00:00:00-04:00,1.6200000047683716,1.6299999952316284,1.590000033378601,1.590000033378601,95500,0.0,0.0
2024-10-14 00:00:00-04:00,1.5700000524520874,1.7300000190734863,1.5700000524520874,1.7000000476837158,283500,0.0,0.0
2024-10-15 00:00:00-04:00,1.6699999570846558,1.75,1.6399999856948853,1.7300000190734863,226300,0.0,0.0
2024-10-16 00:00:00-04:00,1.899999976158142,1.9800000190734863,1.600000023841858,1.8700000047683716,2895800,0.0,0.0
2024-10-17 00:00:00-04:00,1.8700000047683716,1.8899999856948853,1.7000000476837158,1.75,466600,0.0,0.0
2024-10-18 00:00:00-04:00,1.840000033378601,1.8700000047683716,1.7300000190734863,1.840000033378601,250600,0.0,0.0
2024-10-21 00:00:00-04:00,1.840000033378601,1.8700000047683716,1.7999999523162842,1.850000023841858,164100,0.0,0.0
2024-10-22 00:00:00-04:00,1.8200000524520874,1.850000023841858,1.7699999809265137,1.8200000524520874,130100,0.0,0.0
2024-10-23 00:00:00-04:00,1.7799999713897705,1.840000033378601,1.75,1.75,113300,0.0,0.0
2024-10-24 00:00:00-04:00,1.7999999523162842,1.850000023841858,1.649999976158142,1.7100000381469727,5441200,0.0,0.0
2024-10-25 00:00:00-04:00,1.690000057220459,2.049999952316284,1.690000057220459,1.909999966621399,1791800,0.0,0.0
2024-10-28 00:00:00-04:00,2.049999952316284,2.1600000858306885,1.8200000524520874,1.9900000095367432,1427500,0.0,0.0
2024-10-29 00:00:00-04:00,2.009999990463257,2.009999990463257,1.7699999809265137,1.8200000524520874,352300,0.0,0.0
2024-10-30 00:00:00-04:00,1.7999999523162842,1.9700000286102295,1.7999999523162842,1.9199999570846558,310400,0.0,0.0
2024-10-31 00:00:00-04:00,1.8899999856948853,1.899999976158142,1.8300000429153442,1.840000033378601,123400,0.0,0.0
2024-11-01 00:00:00-04:00,1.850000023841858,1.899999976158142,1.840000033378601,1.850000023841858,156100,0.0,0.0
2024-11-04 00:00:00-05:00,1.840000033378601,1.8899999856948853,1.809999942779541,1.8200000524520874,87000,0.0,0.0
2024-11-05 00:00:00-05:00,1.809999942779541,1.850000023841858,1.7300000190734863,1.8200000524520874,179300,0.0,0.0
2024-11-06 00:00:00-05:00,1.840000033378601,1.840000033378601,1.7400000095367432,1.7400000095367432,178600,0.0,0.0
2024-11-07 00:00:00-05:00,1.75,1.8200000524520874,1.75,1.7899999618530273,177400,0.0,0.0
2024-11-08 00:00:00-05:00,1.75,1.8300000429153442,1.7300000190734863,1.8300000429153442,218700,0.0,0.0
2024-11-11 00:00:00-05:00,1.809999942779541,1.8300000429153442,1.7400000095367432,1.8300000429153442,186500,0.0,0.0
2024-11-12 00:00:00-05:00,1.8300000429153442,1.8799999952316284,1.7899999618530273,1.8600000143051147,224800,0.0,0.0
2024-11-13 00:00:00-05:00,1.8799999952316284,1.9800000190734863,1.8200000524520874,1.850000023841858,294300,0.0,0.0
2024-11-14 00:00:00-05:00,1.8799999952316284,1.9800000190734863,1.8200000524520874,1.940000057220459,361400,0.0,0.0
2024-11-15 00:00:00-05:00,1.9700000286102295,2.180000066757202,1.8799999952316284,2.069999933242798,1478200,0.0,0.0
2024-11-18 00:00:00-05:00,2.1700000762939453,2.4000000953674316,2.0299999713897705,2.069999933242798,1525400,0.0,0.0
2024-11-19 00:00:00-05:00,2.069999933242798,2.2200000286102295,2.069999933242798,2.109999895095825,403100,0.0,0.0
2024-11-20 00:00:00-05:00,2.009999990463257,2.0199999809265137,1.850000023841858,1.8600000143051147,560800,0.0,0.0
2024-11-21 00:00:00-05:00,1.8899999856948853,1.9199999570846558,1.75,1.840000033378601,284400,0.0,0.0
2024-11-22 00:00:00-05:00,1.840000033378601,1.840000033378601,1.690000057220459,1.7300000190734863,413700,0.0,0.0
2024-11-25 00:00:00-05:00,1.7300000190734863,1.75,1.600000023841858,1.6200000047683716,533600,0.0,0.0
2024-11-26 00:00:00-05:00,1.6100000143051147,1.6699999570846558,1.5199999809265137,1.5700000524520874,270500,0.0,0.0
2024-11-27 00:00:00-05:00,1.6399999856948853,1.649999976158142,1.5399999618530273,1.6200000047683716,345200,0.0,0.0
