Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-17 00:00:00+07:00,2892.2009822512136,2901.470857194326,2855.121482478762,2864.391357421875,56181000,0.0,0.0
2024-09-18 00:00:00+07:00,2892.200927734375,2901.4708025027544,2873.661178197616,2892.200927734375,87120700,0.0,0.0
2024-09-19 00:00:00+07:00,2910.74072265625,2920.010597569168,2892.200972830414,2910.74072265625,130418300,0.0,0.0
2024-09-20 00:00:00+07:00,2920.010498046875,2938.5502472408234,2892.2008742559524,2920.010498046875,152477400,0.0,0.0
2024-09-23 00:00:00+07:00,2920.010543486297,2947.8201677099764,2901.4707940038447,2938.55029296875,82274400,0.0,0.0
2024-09-24 00:00:00+07:00,2947.820267689379,2947.820267689379,2920.010642522498,2929.280517578125,92256900,0.0,0.0
2024-09-25 00:00:00+07:00,2873.661213937598,2957.090087890625,2836.5817144029193,2957.090087890625,215241700,0.0,0.0
2024-09-26 00:00:00+07:00,2938.55029296875,2947.8201677099764,2892.2009192626183,2938.55029296875,120042500,0.0,0.0
2024-09-27 00:00:00+07:00,2901.4707647605023,2910.7406394082996,2790.2322689869366,2827.311767578125,291217300,0.0,0.0
2024-09-30 00:00:00+07:00,2808.7721269792537,2808.7721269792537,2771.692626953125,2771.692626953125,150844800,0.0,0.0
2024-10-01 00:00:00+07:00,2771.6925727894763,2818.0419469163908,2771.6925727894763,2799.502197265625,77208500,0.0,0.0
2024-10-02 00:00:00+07:00,2734.613091455747,2762.422716114619,2706.803466796875,2706.803466796875,124629400,0.0,0.0
2024-10-03 00:00:00+07:00,2734.6131469304173,2734.6131469304173,2678.993896484375,2678.993896484375,92510900,0.0,0.0
2024-10-04 00:00:00+07:00,2688.263626098633,2716.0732498168945,2651.184127807617,2669.723876953125,76757200,0.0,0.0
2024-10-07 00:00:00+07:00,2697.5335466056035,2697.5335466056035,2660.4540476831894,2688.263671875,84507100,0.0,0.0
2024-10-08 00:00:00+07:00,2678.9938768878033,2771.692626953125,2660.454126874739,2771.692626953125,135357200,0.0,0.0
2024-10-09 00:00:00+07:00,2762.422561233108,2790.2321843327704,2743.8828125,2743.8828125,69435900,0.0,0.0
2024-10-10 00:00:00+07:00,2743.882911811441,2762.422661215572,2725.343162407309,2734.613037109375,57867000,0.0,0.0
2024-10-11 00:00:00+07:00,2780.962511957908,2780.962511957908,2706.8035116390306,2725.34326171875,40454300,0.0,0.0
2024-10-14 00:00:00+07:00,2716.07329606681,2753.152794989224,2688.263671875,2688.263671875,66631500,0.0,0.0
